id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,imagePath,manual_label
4794,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Men's Cv Str Green Polo T-Shirt,archive/fashion-dataset/images/4794.jpg,
31286,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White T-shirt,archive/fashion-dataset/images/31286.jpg,0
52087,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Myntra Women Yellow T-shirt,archive/fashion-dataset/images/52087.jpg,0
48403,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,French Connection Men Grey T-shirt,archive/fashion-dataset/images/48403.jpg,0
2401,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Puma White Men's T-shirt,archive/fashion-dataset/images/2401.jpg,
32623,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Sports,Nike Men Miler Grey T-shirt,archive/fashion-dataset/images/32623.jpg,
9780,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,ADIDAS Men Grey Polo Tshirts,archive/fashion-dataset/images/9780.jpg,
34343,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Strangest Purple T-shirt,archive/fashion-dataset/images/34343.jpg,0
9834,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Little Miss Women Printed Blue T-shirt,archive/fashion-dataset/images/9834.jpg,0
8325,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear,archive/fashion-dataset/images/8325.jpg,
31253,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Dizzy Graphic Red T-shirt,archive/fashion-dataset/images/31253.jpg,0
19977,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Printed White Tshirt,archive/fashion-dataset/images/19977.jpg,0
3332,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,RCB Boys Fangear Tee,archive/fashion-dataset/images/3332.jpg,
22340,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,John Players Men Printed Grey T-Shirt,archive/fashion-dataset/images/22340.jpg,0
43593,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Gini and Jony Girls Polo Striped Pink T-shirt,archive/fashion-dataset/images/43593.jpg,
18249,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Manchester United Men Printed Red Tshirt,archive/fashion-dataset/images/18249.jpg,0
34101,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Doodle Boys Printed Grey T-shirt,archive/fashion-dataset/images/34101.jpg,
3915,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Urban Yoga Men's Suryanamaskar Red T-shirt,archive/fashion-dataset/images/3915.jpg,0
14728,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Ed Hardy Men Dog Print Brown Tshirts,archive/fashion-dataset/images/14728.jpg,
4407,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,John Lenon Men's Painted On The Wall Dark Grey T-shirt,archive/fashion-dataset/images/4407.jpg,0
58729,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Women Blue T-shirt,archive/fashion-dataset/images/58729.jpg,
7290,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,DC Comics Men Justice Lea Red Melange T-shirt,archive/fashion-dataset/images/7290.jpg,0
8341,Boys,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Doodle Boy's Volleyball Champion Green White Kidswear,archive/fashion-dataset/images/8341.jpg,
27429,Women,Apparel,Topwear,Tshirts,Pink,Winter,2015.0,Casual,Jockey Women Pink T-shirt,archive/fashion-dataset/images/27429.jpg,
15044,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,ADIDAS Kids Boys Printed Yellow Tshirts,archive/fashion-dataset/images/15044.jpg,
34433,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Women Dont Think Blue T-shirt,archive/fashion-dataset/images/34433.jpg,0
6076,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Men's Polo Neck Striper White Yellow T-shirt,archive/fashion-dataset/images/6076.jpg,
12210,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Basics Men Orange Striped Polo T-shirt,archive/fashion-dataset/images/12210.jpg,
3072,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Tantra Women's Cut Crap Purple T-shirt,archive/fashion-dataset/images/3072.jpg,0
10436,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Flying Machine Men Pink Polo Tshirts,archive/fashion-dataset/images/10436.jpg,
10839,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men N0. 3 Applique Polo Navy Blue T-Shirts,archive/fashion-dataset/images/10839.jpg,
12804,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Nike Men Green Polo Tshirts,archive/fashion-dataset/images/12804.jpg,
10461,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Men White Polo Tshirts,archive/fashion-dataset/images/10461.jpg,
2679,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's You Are Being Black T-shirt,archive/fashion-dataset/images/2679.jpg,0
4086,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Classic Polo Men's Navy With White Stripes T-shirt,archive/fashion-dataset/images/4086.jpg,
48454,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White Printed T-shirt,archive/fashion-dataset/images/48454.jpg,0
32922,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Status Quo Men Printed Off White T-shirt,archive/fashion-dataset/images/32922.jpg,0
18937,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Levi's Men Graphic Print Purple Tshirt,archive/fashion-dataset/images/18937.jpg,0
5141,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Wrangler Women Orange T-shirt,archive/fashion-dataset/images/5141.jpg,0
7790,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,Proline Men Olive Green Polo T-shirt,archive/fashion-dataset/images/7790.jpg,
4406,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,John Lenon Men's Working Class Hero Black T-shirt,archive/fashion-dataset/images/4406.jpg,0
11668,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Lee Women Printed Black Tshirts,archive/fashion-dataset/images/11668.jpg,0
27443,Women,Apparel,Topwear,Tshirts,Pink,Winter,2015.0,Casual,Jockey Women Pink T-Shirt,archive/fashion-dataset/images/27443.jpg,0
26493,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Tyrel White T-shirt,archive/fashion-dataset/images/26493.jpg,0
16833,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Little Miss Women Printed Blue Tshirt,archive/fashion-dataset/images/16833.jpg,0
10665,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Doodle Boy Extream Racer Black Tshirts,archive/fashion-dataset/images/10665.jpg,0
10861,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men Dirt Riders White T-Shirts,archive/fashion-dataset/images/10861.jpg,0
6569,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's Challenger Logo White T-shirt,archive/fashion-dataset/images/6569.jpg,0
28537,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Challenger Black T-shirt,archive/fashion-dataset/images/28537.jpg,
14032,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Printed Black Tshirts,archive/fashion-dataset/images/14032.jpg,0
38791,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Batman Men Crew Neck Blue T-shirt,archive/fashion-dataset/images/38791.jpg,0
11775,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Lee Men Printed White Tshirts,archive/fashion-dataset/images/11775.jpg,0
16204,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Disect Black TShirt,archive/fashion-dataset/images/16204.jpg,0
2270,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Casual,Nike JDI Pink Women T-shirt,archive/fashion-dataset/images/2270.jpg,0
40018,Men,Apparel,Topwear,Tshirts,Black,Spring,2013.0,Casual,ADIDAS Men Black T-shirt,archive/fashion-dataset/images/40018.jpg,
4762,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Men's Stripe Polo Green Grey Yellow T-shirt,archive/fashion-dataset/images/4762.jpg,
37344,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,U.S. Polo Assn Boys Red T-Shirt,archive/fashion-dataset/images/37344.jpg,
53780,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt,archive/fashion-dataset/images/53780.jpg,0
18860,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men White Grafitti T-shirt,archive/fashion-dataset/images/18860.jpg,
8271,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Mr.Men Men's White Round Neck T-shirt,archive/fashion-dataset/images/8271.jpg,0
7979,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Fila Men's Crew Neck White T-shirt,archive/fashion-dataset/images/7979.jpg,0
52129,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys white Printed T-Shirt,archive/fashion-dataset/images/52129.jpg,
3142,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Music Till Death Black T-shirt,archive/fashion-dataset/images/3142.jpg,0
4213,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl's Pink Summer Fun Fair Kidswear,archive/fashion-dataset/images/4213.jpg,
6721,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Locomotive Men's Fateeion White T-shirt,archive/fashion-dataset/images/6721.jpg,0
11405,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors Of Benetton Men Light Winter White T-Shirts,archive/fashion-dataset/images/11405.jpg,0
6910,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Tantra Women's Rupee White T-shirt,archive/fashion-dataset/images/6910.jpg,0
18862,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men Graffiti Navy Blue Polo Tshirt,archive/fashion-dataset/images/18862.jpg,
37901,Men,Apparel,Topwear,Tshirts,Brown,Summer,2013.0,Casual,Proline Brown Polo T-Shirt,archive/fashion-dataset/images/37901.jpg,
17242,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Navy Blue Polo Tshirt,archive/fashion-dataset/images/17242.jpg,
5820,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,ADIDAS Women's Prt Yellow T-shirt,archive/fashion-dataset/images/5820.jpg,0
7917,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Proline Men Red & White Striped Polo T-shirt,archive/fashion-dataset/images/7917.jpg,
11737,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Lee Men Stripes Green T-shirt,archive/fashion-dataset/images/11737.jpg,
26357,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Arrow Woman Striped Pink T-shirt,archive/fashion-dataset/images/26357.jpg,0
14912,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Mr. Men Men Mr. Lazy DK.Pink Tshirts,archive/fashion-dataset/images/14912.jpg,0
38631,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Nike Women Pink Polo T-shirt,archive/fashion-dataset/images/38631.jpg,
4227,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Probase Men's On Stage Black T-shirt,archive/fashion-dataset/images/4227.jpg,0
3358,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's I am Legend White T-shirt,archive/fashion-dataset/images/3358.jpg,0
31181,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Printed Blue T-shirt,archive/fashion-dataset/images/31181.jpg,
2284,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010.0,Sports,Nike Men Yellow T-shirt,archive/fashion-dataset/images/2284.jpg,
56734,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Horsefly Men Pink T-shirt,archive/fashion-dataset/images/56734.jpg,0
11771,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Lee Men Printed Maroon Tshirts,archive/fashion-dataset/images/11771.jpg,0
43690,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Doodle Boys Printed Red T-shirt,archive/fashion-dataset/images/43690.jpg,
6794,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Timberland Men's Rugby Stripe Pique Polo Pink T-shirt,archive/fashion-dataset/images/6794.jpg,
3104,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Probase Men's Wtf Turquoise T-Shirt,archive/fashion-dataset/images/3104.jpg,0
23875,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,ADIDAS Men Red T-shirt,archive/fashion-dataset/images/23875.jpg,
6229,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Men's Shot Black T-shirt,archive/fashion-dataset/images/6229.jpg,0
7818,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy Striped Polo T-shirt,archive/fashion-dataset/images/7818.jpg,
13945,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Printed Red Tshirts,archive/fashion-dataset/images/13945.jpg,0
10992,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Inkfruit Men Dust Rider Purple Tshirts,archive/fashion-dataset/images/10992.jpg,0
14059,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Men Printed White polo Tshirts,archive/fashion-dataset/images/14059.jpg,
19753,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Levi's Men Solid Red Tshirt,archive/fashion-dataset/images/19753.jpg,
16288,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Peter England Men Printed Grey TShirt,archive/fashion-dataset/images/16288.jpg,0
52071,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt,archive/fashion-dataset/images/52071.jpg,0
3411,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Women's Work Hard/ Smart T-shirt,archive/fashion-dataset/images/3411.jpg,0
31275,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Spike Graphic Black T-shirt,archive/fashion-dataset/images/31275.jpg,0
30325,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Excuse Me Moron Black T-shirt,archive/fashion-dataset/images/30325.jpg,0
2205,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,ADIDAS Men Stripe White T-shirt,archive/fashion-dataset/images/2205.jpg,0
8597,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Scullers Men Red Polo T-Shirts,archive/fashion-dataset/images/8597.jpg,
15194,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Arrow Sport Men Printed Black Tshirt,archive/fashion-dataset/images/15194.jpg,0
1947,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Puma Mens Cricket Way of Life T-shirt,archive/fashion-dataset/images/1947.jpg,0
3750,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Status Quo Men's Ticket To Win Purple T-shirt,archive/fashion-dataset/images/3750.jpg,0
16496,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Locomotive Men Printed Red TShirt,archive/fashion-dataset/images/16496.jpg,0
24694,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Locomotive Men Striped White T-shirt,archive/fashion-dataset/images/24694.jpg,
44626,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Nike Blue Legend      Training  Tshirts,archive/fashion-dataset/images/44626.jpg,
38617,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Printed Black T-shirt,archive/fashion-dataset/images/38617.jpg,
10076,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Women Large logo tee Black Tshirts,archive/fashion-dataset/images/10076.jpg,0
21453,Women,Apparel,Topwear,Tshirts,Black,Winter,2012.0,Casual,Roxy Women Black Printed T-Shirt,archive/fashion-dataset/images/21453.jpg,0
10043,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men ferrari Black Polo Tshirts,archive/fashion-dataset/images/10043.jpg,
13498,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Chimp Men Bai Cycle Blue Tshirts,archive/fashion-dataset/images/13498.jpg,0
4040,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Rajasthan Royals Mens Replica Cotton Jersey,archive/fashion-dataset/images/4040.jpg,
28931,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Mr. Men Printed Purple T-shirt,archive/fashion-dataset/images/28931.jpg,0
9764,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Puma Women Wow White Tshirts,archive/fashion-dataset/images/9764.jpg,0
14647,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Probase Men White Grafitti Orange Tshirts,archive/fashion-dataset/images/14647.jpg,0
19798,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Striped Grey T-shirt,archive/fashion-dataset/images/19798.jpg,
17809,Men,Apparel,Topwear,Tshirts,Multi,Fall,2011.0,Casual,Chhota Bheem Kids Boy Chhota Bheem and Krishna Multi Tshirt,archive/fashion-dataset/images/17809.jpg,
5803,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,ADIDAS Women's Street Blue T-shirt,archive/fashion-dataset/images/5803.jpg,0
6185,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Lee Men's Hentry Smoke Grey T-shirt,archive/fashion-dataset/images/6185.jpg,0
7867,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Proline Men Blue Round Neck T-shirt,archive/fashion-dataset/images/7867.jpg,0
27848,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Scullers For Her Navy Blue T-shirt,archive/fashion-dataset/images/27848.jpg,
4726,Boys,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Disney Kids Boy's Regatta Annual White Teen Kidswear,archive/fashion-dataset/images/4726.jpg,
33154,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Classic Polo Men Printed Blue T-shirt,archive/fashion-dataset/images/33154.jpg,0
22618,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Blue T-shirt,archive/fashion-dataset/images/22618.jpg,
17280,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,U.S. Polo Assn. Men Red T-shirt,archive/fashion-dataset/images/17280.jpg,0
4937,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Gini and Jony Boy's Kaden Grey Blue Kidswear,archive/fashion-dataset/images/4937.jpg,
26280,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Proline Men White Printed T-shirt,archive/fashion-dataset/images/26280.jpg,0
17500,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Classic Polo Men Stripes Blue Polo T-Shirt,archive/fashion-dataset/images/17500.jpg,
34355,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Jazzy Move Printed T-shirt,archive/fashion-dataset/images/34355.jpg,0
3282,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Guerrilla Men's Army Of God Purple T-shirt,archive/fashion-dataset/images/3282.jpg,0
40948,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Rodeo T-shirt,archive/fashion-dataset/images/40948.jpg,
12623,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Probase Men Printed Green Tshirts,archive/fashion-dataset/images/12623.jpg,0
28858,Men,Apparel,Topwear,Tshirts,Cream,Fall,2013.0,Casual,Proline Men Cream T-shirt,archive/fashion-dataset/images/28858.jpg,
58740,Men,Apparel,Topwear,Tshirts,Pink,Fall,2012.0,Casual,Puma Men Pink T-shirt,archive/fashion-dataset/images/58740.jpg,
8420,Girls,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Doodle Girl's Crazy And Funny Pink Kidswear,archive/fashion-dataset/images/8420.jpg,
48453,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White Printed T-shirt,archive/fashion-dataset/images/48453.jpg,0
33956,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Vesta Black Polo T-Shirt,archive/fashion-dataset/images/33956.jpg,
9972,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Sports,Nike Women As Foxy Ss Cr Pink T-Shirts,archive/fashion-dataset/images/9972.jpg,
6918,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Asics Women's Running Graphic Black T-shirt,archive/fashion-dataset/images/6918.jpg,0
2755,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Classic Polo Mens  T-shirt,archive/fashion-dataset/images/2755.jpg,
41965,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Surfs Up Black T-shirt,archive/fashion-dataset/images/41965.jpg,
3344,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Men's Yet Despite Navy Blue T-shirt,archive/fashion-dataset/images/3344.jpg,0
42171,Men,Apparel,Topwear,Tshirts,Black,Winter,2016.0,Casual,Status Quo Men Black T-shirt,archive/fashion-dataset/images/42171.jpg,0
16448,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Levi's Men Stripes Green Tshirts,archive/fashion-dataset/images/16448.jpg,
58744,Men,Apparel,Topwear,Tshirts,Burgundy,Summer,2012.0,Casual,Puma Men Burgundy T-shirt,archive/fashion-dataset/images/58744.jpg,
33312,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Jack & Jones Men Orange T-shirt,archive/fashion-dataset/images/33312.jpg,0
26239,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Proline Men Black Printed T-shirt,archive/fashion-dataset/images/26239.jpg,0
17288,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Red  Polo Tshirt,archive/fashion-dataset/images/17288.jpg,
18991,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Originals Men Grinball Black Tshirt,archive/fashion-dataset/images/18991.jpg,0
2311,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Sports,Nike Womens Pink T-shirt,archive/fashion-dataset/images/2311.jpg,0
17799,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Chhota Bheem Kids Boy Men Journey to Petra Orange Tshirt,archive/fashion-dataset/images/17799.jpg,
26308,Men,Apparel,Topwear,Tshirts,Blue,Summer,2013.0,Casual,Proline Men Pack of 3 T-Shirts,archive/fashion-dataset/images/26308.jpg,0
30331,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Men At Work Black T-shirt,archive/fashion-dataset/images/30331.jpg,0
3686,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Women's Born Free Black T-shirt,archive/fashion-dataset/images/3686.jpg,0
28846,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,Proline Men Maroon T-shirt,archive/fashion-dataset/images/28846.jpg,
34336,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Love Only Purple T-shirt,archive/fashion-dataset/images/34336.jpg,0
6973,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,s.Oliver Men's California Orange T-shirt,archive/fashion-dataset/images/6973.jpg,
41400,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Wrangler Women Navy Blue T-shirt,archive/fashion-dataset/images/41400.jpg,0
40947,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Core Red T-shirt,archive/fashion-dataset/images/40947.jpg,
36717,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Printed Yellow T-Shirt,archive/fashion-dataset/images/36717.jpg,0
38806,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Marvel Men Red Printed T-shirt,archive/fashion-dataset/images/38806.jpg,0
15647,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Runng Black Jerseys,archive/fashion-dataset/images/15647.jpg,
34021,Boys,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Gini and Jony Boys Printed Orange T-shirt,archive/fashion-dataset/images/34021.jpg,0
35998,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Ben 10 Boys Crew White T-shirt,archive/fashion-dataset/images/35998.jpg,
51466,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Denizen Men Green Printed T-shirt,archive/fashion-dataset/images/51466.jpg,0
43063,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Portugal Football T-shirt,archive/fashion-dataset/images/43063.jpg,0
52051,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Myntra Men Navy Blue T-shirt,archive/fashion-dataset/images/52051.jpg,0
4254,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Rastra Black T-shirt,archive/fashion-dataset/images/4254.jpg,0
35269,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Lee Women Flower Mint Green Printed T-shirt,archive/fashion-dataset/images/35269.jpg,0
27372,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Tantra Men Blood Test Green T-shirt,archive/fashion-dataset/images/27372.jpg,0
34246,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Proline Men Red T-shirt with Printed Detail,archive/fashion-dataset/images/34246.jpg,0
5204,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mickey Men's Crew Dark Grey T-shirt,archive/fashion-dataset/images/5204.jpg,0
4456,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's Kobe Epic White T-shirt,archive/fashion-dataset/images/4456.jpg,
21399,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Locomotive Men Printed Grey T-shirt,archive/fashion-dataset/images/21399.jpg,0
