id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,imagePath,manual_label
37710,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,John Players Men Printed Blue T-shirt,archive/fashion-dataset/images/37710.jpg,0
11531,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Olive Tshirts,archive/fashion-dataset/images/11531.jpg,0
7270,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Batman Men's Applique Grey Heather T-shirt,archive/fashion-dataset/images/7270.jpg,0
14917,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Mr. Men Men Mr.Happy Navy Blue Tshirts,archive/fashion-dataset/images/14917.jpg,0
2855,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Mr.Men Men's Is There More Love Black T-shirt,archive/fashion-dataset/images/2855.jpg,0
24708,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Football Sign Collage Red T-shirt,archive/fashion-dataset/images/24708.jpg,0
2937,Women,Apparel,Topwear,Tshirts,Peach,Fall,2010.0,Casual,DUSG Women's Mother & Child Bamboo Sand T-shirt,archive/fashion-dataset/images/2937.jpg,0
5664,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men's Shloka Blue T-shirt,archive/fashion-dataset/images/5664.jpg,0
24039,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Locomotive Men Black Printed T-shirt,archive/fashion-dataset/images/24039.jpg,0
29343,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Probase Men Printed White T-shirt,archive/fashion-dataset/images/29343.jpg,0
10836,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men Urban Folk White T-Shirts,archive/fashion-dataset/images/10836.jpg,0
28925,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Mr. Men Printed Blue T-shirt,archive/fashion-dataset/images/28925.jpg,0
24017,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Locomotive Men Charcoal Printed T-shirt,archive/fashion-dataset/images/24017.jpg,0
2841,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Its Gonna Get Messy Grey T-shirt,archive/fashion-dataset/images/2841.jpg,0
2023,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Sports,ADIDAS Mens Chrome Graphic T-shirt,archive/fashion-dataset/images/2023.jpg,0
12630,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Probase Men Printed Blue Tshirts,archive/fashion-dataset/images/12630.jpg,0
6103,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,UCB Men's Benetton Football Blue T-shirt,archive/fashion-dataset/images/6103.jpg,0
5155,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Wrangler Women's Lip Print Yellow T-shirt,archive/fashion-dataset/images/5155.jpg,0
18611,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,Puma Men Team SS  Spectra Yellow Tshirts,archive/fashion-dataset/images/18611.jpg,0
1862,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Inkfruit Mens Urban Warfare T-shirt,archive/fashion-dataset/images/1862.jpg,0
4945,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Gini and Jony Boy's Kaniel White Yellow Kidswear,archive/fashion-dataset/images/4945.jpg,0
9683,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,ADIDAS Men Real A Jsy Black T-Shirts,archive/fashion-dataset/images/9683.jpg,0
31589,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Mark Taylor Men Printed Black T-shirt,archive/fashion-dataset/images/31589.jpg,0
46405,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,ADIDAS Men Orange Printed T-shirt,archive/fashion-dataset/images/46405.jpg,0
57268,Men,Apparel,Topwear,Tshirts,Teal,Summer,2012.0,Casual,The Amazing Spiderman Men Teal Printed T-shirt,archive/fashion-dataset/images/57268.jpg,0
57168,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012.0,Casual,Elle Women Teal T-shirt,archive/fashion-dataset/images/57168.jpg,0
9988,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men As Rafa Ace T Blue T-Shirts,archive/fashion-dataset/images/9988.jpg,0
31251,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Dizzy Graphic White T-shirt,archive/fashion-dataset/images/31251.jpg,0
34426,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Myntra Women Face Yellow T-shirt,archive/fashion-dataset/images/34426.jpg,0
20243,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Women Native Blue Tshirt,archive/fashion-dataset/images/20243.jpg,0
13796,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Proline Mens Stripes Grey & White Striped T-shirt,archive/fashion-dataset/images/13796.jpg,0
1755,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,Lotto Men Jasper Street Red T-shirt,archive/fashion-dataset/images/1755.jpg,0
4029,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's I don't Have An Attitude Problem Black T-shirt,archive/fashion-dataset/images/4029.jpg,0
39113,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Angry Birds Men Red Printed T-shirt,archive/fashion-dataset/images/39113.jpg,0
16323,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Peter England Men Printed Green TShirt,archive/fashion-dataset/images/16323.jpg,0
9766,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men Black Solid Sports T-shirt,archive/fashion-dataset/images/9766.jpg,0
7988,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,Fila Men's Round Neck Yellow Black T-shirt,archive/fashion-dataset/images/7988.jpg,0
2185,Men,Apparel,Topwear,Tshirts,Yellow,Spring,2011.0,Casual,Probase Mens Shut Up Yellow Tee T-shirt,archive/fashion-dataset/images/2185.jpg,0
6690,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,UCB Men's United Colors Flock Red T-shirt,archive/fashion-dataset/images/6690.jpg,0
6480,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Logo Black T-shirt,archive/fashion-dataset/images/6480.jpg,0
5154,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Women's Lip Print White T-shirt,archive/fashion-dataset/images/5154.jpg,0
53123,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Women Black T-shirt,archive/fashion-dataset/images/53123.jpg,0
31286,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White T-shirt,archive/fashion-dataset/images/31286.jpg,0
52087,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Myntra Women Yellow T-shirt,archive/fashion-dataset/images/52087.jpg,0
34343,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Strangest Purple T-shirt,archive/fashion-dataset/images/34343.jpg,0
9834,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Little Miss Women Printed Blue T-shirt,archive/fashion-dataset/images/9834.jpg,0
31253,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Dizzy Graphic Red T-shirt,archive/fashion-dataset/images/31253.jpg,0
19977,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Printed White Tshirt,archive/fashion-dataset/images/19977.jpg,0
22340,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,John Players Men Printed Grey T-Shirt,archive/fashion-dataset/images/22340.jpg,0
18249,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Manchester United Men Printed Red Tshirt,archive/fashion-dataset/images/18249.jpg,0
3915,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Urban Yoga Men's Suryanamaskar Red T-shirt,archive/fashion-dataset/images/3915.jpg,0
4407,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,John Lenon Men's Painted On The Wall Dark Grey T-shirt,archive/fashion-dataset/images/4407.jpg,0
7290,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,DC Comics Men Justice Lea Red Melange T-shirt,archive/fashion-dataset/images/7290.jpg,0
34433,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Women Dont Think Blue T-shirt,archive/fashion-dataset/images/34433.jpg,0
3072,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Tantra Women's Cut Crap Purple T-shirt,archive/fashion-dataset/images/3072.jpg,0
2679,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's You Are Being Black T-shirt,archive/fashion-dataset/images/2679.jpg,0
48454,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White Printed T-shirt,archive/fashion-dataset/images/48454.jpg,0
32922,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Status Quo Men Printed Off White T-shirt,archive/fashion-dataset/images/32922.jpg,0
18937,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Levi's Men Graphic Print Purple Tshirt,archive/fashion-dataset/images/18937.jpg,0
5141,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Wrangler Women Orange T-shirt,archive/fashion-dataset/images/5141.jpg,0
4406,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,John Lenon Men's Working Class Hero Black T-shirt,archive/fashion-dataset/images/4406.jpg,0
11668,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Lee Women Printed Black Tshirts,archive/fashion-dataset/images/11668.jpg,0
27443,Women,Apparel,Topwear,Tshirts,Pink,Winter,2015.0,Casual,Jockey Women Pink T-Shirt,archive/fashion-dataset/images/27443.jpg,0
26493,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Tyrel White T-shirt,archive/fashion-dataset/images/26493.jpg,0
16833,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Little Miss Women Printed Blue Tshirt,archive/fashion-dataset/images/16833.jpg,0
10665,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Doodle Boy Extream Racer Black Tshirts,archive/fashion-dataset/images/10665.jpg,0
10861,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men Dirt Riders White T-Shirts,archive/fashion-dataset/images/10861.jpg,0
6569,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's Challenger Logo White T-shirt,archive/fashion-dataset/images/6569.jpg,0
14032,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Printed Black Tshirts,archive/fashion-dataset/images/14032.jpg,0
38791,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Batman Men Crew Neck Blue T-shirt,archive/fashion-dataset/images/38791.jpg,0
11775,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Lee Men Printed White Tshirts,archive/fashion-dataset/images/11775.jpg,0
16204,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Disect Black TShirt,archive/fashion-dataset/images/16204.jpg,0
2270,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Casual,Nike JDI Pink Women T-shirt,archive/fashion-dataset/images/2270.jpg,0
53780,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt,archive/fashion-dataset/images/53780.jpg,0
8271,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Mr.Men Men's White Round Neck T-shirt,archive/fashion-dataset/images/8271.jpg,0
7979,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Fila Men's Crew Neck White T-shirt,archive/fashion-dataset/images/7979.jpg,0
3142,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Music Till Death Black T-shirt,archive/fashion-dataset/images/3142.jpg,0
6721,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Locomotive Men's Fateeion White T-shirt,archive/fashion-dataset/images/6721.jpg,0
11405,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors Of Benetton Men Light Winter White T-Shirts,archive/fashion-dataset/images/11405.jpg,0
6910,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Tantra Women's Rupee White T-shirt,archive/fashion-dataset/images/6910.jpg,0
5820,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,ADIDAS Women's Prt Yellow T-shirt,archive/fashion-dataset/images/5820.jpg,0
26357,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Arrow Woman Striped Pink T-shirt,archive/fashion-dataset/images/26357.jpg,0
14912,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Mr. Men Men Mr. Lazy DK.Pink Tshirts,archive/fashion-dataset/images/14912.jpg,0
4227,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Probase Men's On Stage Black T-shirt,archive/fashion-dataset/images/4227.jpg,0
3358,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's I am Legend White T-shirt,archive/fashion-dataset/images/3358.jpg,0
56734,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Horsefly Men Pink T-shirt,archive/fashion-dataset/images/56734.jpg,0
11771,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Lee Men Printed Maroon Tshirts,archive/fashion-dataset/images/11771.jpg,0
3104,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Probase Men's Wtf Turquoise T-Shirt,archive/fashion-dataset/images/3104.jpg,0
6229,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Men's Shot Black T-shirt,archive/fashion-dataset/images/6229.jpg,0
13945,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Printed Red Tshirts,archive/fashion-dataset/images/13945.jpg,0
10992,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Inkfruit Men Dust Rider Purple Tshirts,archive/fashion-dataset/images/10992.jpg,0
16288,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Peter England Men Printed Grey TShirt,archive/fashion-dataset/images/16288.jpg,0
52071,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt,archive/fashion-dataset/images/52071.jpg,0
3411,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Women's Work Hard/ Smart T-shirt,archive/fashion-dataset/images/3411.jpg,0
31275,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Spike Graphic Black T-shirt,archive/fashion-dataset/images/31275.jpg,0
30325,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Excuse Me Moron Black T-shirt,archive/fashion-dataset/images/30325.jpg,0
2205,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,ADIDAS Men Stripe White T-shirt,archive/fashion-dataset/images/2205.jpg,0
15194,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Arrow Sport Men Printed Black Tshirt,archive/fashion-dataset/images/15194.jpg,0
1947,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Puma Mens Cricket Way of Life T-shirt,archive/fashion-dataset/images/1947.jpg,0
3750,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Status Quo Men's Ticket To Win Purple T-shirt,archive/fashion-dataset/images/3750.jpg,0
16496,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Locomotive Men Printed Red TShirt,archive/fashion-dataset/images/16496.jpg,0
10076,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Women Large logo tee Black Tshirts,archive/fashion-dataset/images/10076.jpg,0
21453,Women,Apparel,Topwear,Tshirts,Black,Winter,2012.0,Casual,Roxy Women Black Printed T-Shirt,archive/fashion-dataset/images/21453.jpg,0
13498,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Chimp Men Bai Cycle Blue Tshirts,archive/fashion-dataset/images/13498.jpg,0
28931,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Mr. Men Printed Purple T-shirt,archive/fashion-dataset/images/28931.jpg,0
9764,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Puma Women Wow White Tshirts,archive/fashion-dataset/images/9764.jpg,0
14647,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Probase Men White Grafitti Orange Tshirts,archive/fashion-dataset/images/14647.jpg,0
5803,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,ADIDAS Women's Street Blue T-shirt,archive/fashion-dataset/images/5803.jpg,0
6185,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Lee Men's Hentry Smoke Grey T-shirt,archive/fashion-dataset/images/6185.jpg,0
7867,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Proline Men Blue Round Neck T-shirt,archive/fashion-dataset/images/7867.jpg,0
33154,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Classic Polo Men Printed Blue T-shirt,archive/fashion-dataset/images/33154.jpg,0
17280,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,U.S. Polo Assn. Men Red T-shirt,archive/fashion-dataset/images/17280.jpg,0
26280,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Proline Men White Printed T-shirt,archive/fashion-dataset/images/26280.jpg,0
34355,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Jazzy Move Printed T-shirt,archive/fashion-dataset/images/34355.jpg,0
3282,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Guerrilla Men's Army Of God Purple T-shirt,archive/fashion-dataset/images/3282.jpg,0
12623,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Probase Men Printed Green Tshirts,archive/fashion-dataset/images/12623.jpg,0
48453,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White Printed T-shirt,archive/fashion-dataset/images/48453.jpg,0
6918,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Asics Women's Running Graphic Black T-shirt,archive/fashion-dataset/images/6918.jpg,0
3344,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Men's Yet Despite Navy Blue T-shirt,archive/fashion-dataset/images/3344.jpg,0
42171,Men,Apparel,Topwear,Tshirts,Black,Winter,2016.0,Casual,Status Quo Men Black T-shirt,archive/fashion-dataset/images/42171.jpg,0
33312,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Jack & Jones Men Orange T-shirt,archive/fashion-dataset/images/33312.jpg,0
26239,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Proline Men Black Printed T-shirt,archive/fashion-dataset/images/26239.jpg,0
18991,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Originals Men Grinball Black Tshirt,archive/fashion-dataset/images/18991.jpg,0
2311,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Sports,Nike Womens Pink T-shirt,archive/fashion-dataset/images/2311.jpg,0
26308,Men,Apparel,Topwear,Tshirts,Blue,Summer,2013.0,Casual,Proline Men Pack of 3 T-Shirts,archive/fashion-dataset/images/26308.jpg,0
30331,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Men At Work Black T-shirt,archive/fashion-dataset/images/30331.jpg,0
3686,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Women's Born Free Black T-shirt,archive/fashion-dataset/images/3686.jpg,0
34336,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Love Only Purple T-shirt,archive/fashion-dataset/images/34336.jpg,0
41400,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Wrangler Women Navy Blue T-shirt,archive/fashion-dataset/images/41400.jpg,0
36717,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Printed Yellow T-Shirt,archive/fashion-dataset/images/36717.jpg,0
38806,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Marvel Men Red Printed T-shirt,archive/fashion-dataset/images/38806.jpg,0
34021,Boys,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Gini and Jony Boys Printed Orange T-shirt,archive/fashion-dataset/images/34021.jpg,0
51466,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Denizen Men Green Printed T-shirt,archive/fashion-dataset/images/51466.jpg,0
43063,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Portugal Football T-shirt,archive/fashion-dataset/images/43063.jpg,0
52051,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Myntra Men Navy Blue T-shirt,archive/fashion-dataset/images/52051.jpg,0
4254,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Rastra Black T-shirt,archive/fashion-dataset/images/4254.jpg,0
35269,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Lee Women Flower Mint Green Printed T-shirt,archive/fashion-dataset/images/35269.jpg,0
27372,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Tantra Men Blood Test Green T-shirt,archive/fashion-dataset/images/27372.jpg,0
34246,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Proline Men Red T-shirt with Printed Detail,archive/fashion-dataset/images/34246.jpg,0
5204,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mickey Men's Crew Dark Grey T-shirt,archive/fashion-dataset/images/5204.jpg,0
21399,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Locomotive Men Printed Grey T-shirt,archive/fashion-dataset/images/21399.jpg,0
15010,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,ADIDAS Men Printed Maroon Tshirts,archive/fashion-dataset/images/15010.jpg,0
12650,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Probase Men Printed Maroon Tshirts,archive/fashion-dataset/images/12650.jpg,0
4805,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,ADIDAS Men's Coffer Teal Blue T-shirt,archive/fashion-dataset/images/4805.jpg,0
54953,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Do u speak green Men Printed Grey T-shirt,archive/fashion-dataset/images/54953.jpg,0
2862,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Inkfruit Men's Stumped Navy Blue T-shirt,archive/fashion-dataset/images/2862.jpg,0
9511,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Basics Men Green T-shirt,archive/fashion-dataset/images/9511.jpg,0
17282,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed Black Tshirt,archive/fashion-dataset/images/17282.jpg,0
5135,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Women's Photo Print Blue T-shirt,archive/fashion-dataset/images/5135.jpg,0
5495,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Mr.Men Men's Perfect Green Polo T-shirt,archive/fashion-dataset/images/5495.jpg,0
59810,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,United Colors of Benetton Men White T-shirt,archive/fashion-dataset/images/59810.jpg,0
12491,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Inkfruit Women Crap Green Tshirts,archive/fashion-dataset/images/12491.jpg,0
8285,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Mr.Men Men's Charcoal Grey T-shirt,archive/fashion-dataset/images/8285.jpg,0
41745,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys Printed White T-shirt,archive/fashion-dataset/images/41745.jpg,0
40092,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue T-shirt,archive/fashion-dataset/images/40092.jpg,0
6275,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Women's Crystal Benetton Pink T-shirt,archive/fashion-dataset/images/6275.jpg,0
9552,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Nike Men As Race Day Ss Red T-Shirts,archive/fashion-dataset/images/9552.jpg,0
57439,Women,Apparel,Topwear,Tshirts,Pink,Summer,2015.0,Casual,Angry Birds Women Pink T-shirt,archive/fashion-dataset/images/57439.jpg,0
1906,Men,Apparel,Topwear,Tshirts,Cream,Winter,2010.0,Casual,FIFA Mens 1905 Football Federation T-shirt,archive/fashion-dataset/images/1906.jpg,0
5162,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Ed Hardy Men's Skull Collage Off White T-shirt,archive/fashion-dataset/images/5162.jpg,0
5798,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Men's Prt White T-shirt,archive/fashion-dataset/images/5798.jpg,0
24143,Men,Apparel,Topwear,Tshirts,Grey,Spring,2012.0,Casual,ADIDAS Men Printed Grey T-shirt,archive/fashion-dataset/images/24143.jpg,0
6662,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Jealous 21 Women Yellow Basic Top,archive/fashion-dataset/images/6662.jpg,0
17250,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,U.S. Polo Assn. Men Red Printed T-shirt,archive/fashion-dataset/images/17250.jpg,0
37597,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Madagascar3 Boys White Printed T-Shirt,archive/fashion-dataset/images/37597.jpg,0
38603,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Blue TNFL T-shirt,archive/fashion-dataset/images/38603.jpg,0
26363,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Arrow Woman Printed White T-shirt,archive/fashion-dataset/images/26363.jpg,0
24757,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Ed Hardy Men Orange T-shirt,archive/fashion-dataset/images/24757.jpg,0
8381,Girls,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Doodle Girl's Raw Edges Purple Teen Kidswear,archive/fashion-dataset/images/8381.jpg,0
3725,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Lee  Women's Blue T-shirt,archive/fashion-dataset/images/3725.jpg,0
3357,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Ear Plugs Black T-shirt,archive/fashion-dataset/images/3357.jpg,0
16286,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Peter England Men Printed Green TShirt,archive/fashion-dataset/images/16286.jpg,0
